measure_date,measure_date_UTC,imbalance,positive_imbalance_settlement_price,negative_imbalance_settlement_price,da_price_15min
2025-07-21 20:30:00.0000000 +00:00,2025-07-21 20:30:00+00:00,-110.0,138.51,149.99,55.35
2025-07-21 20:45:00.0000000 +00:00,2025-07-21 20:45:00+00:00,-26.0,141.34,153.06,55.35
2025-07-21 21:00:00.0000000 +00:00,2025-07-21 21:00:00+00:00,-129.0,149.13,161.49,44.9
2025-07-21 21:15:00.0000000 +00:00,2025-07-21 21:15:00+00:00,132.0,27.49,29.77,44.9
2025-07-21 21:30:00.0000000 +00:00,2025-07-21 21:30:00+00:00,75.0,23.46,25.4,44.9
2025-07-21 21:45:00.0000000 +00:00,2025-07-21 21:45:00+00:00,192.0,-57.17,-52.79,44.9
2025-07-21 22:00:00.0000000 +00:00,2025-07-21 22:00:00+00:00,-54.0,82.53,89.37,81.13
2025-07-21 22:15:00.0000000 +00:00,2025-07-21 22:15:00+00:00,116.0,50.49,54.67,81.13
2025-07-21 22:30:00.0000000 +00:00,2025-07-21 22:30:00+00:00,155.0,2.11,2.29,81.13
2025-07-21 22:45:00.0000000 +00:00,2025-07-21 22:45:00+00:00,396.0,-94.66,-87.42,81.13
2025-07-21 23:00:00.0000000 +00:00,2025-07-21 23:00:00+00:00,90.0,41.87,45.35,71.19
2025-07-21 23:15:00.0000000 +00:00,2025-07-21 23:15:00+00:00,159.0,39.6,42.88,71.19
2025-07-21 23:30:00.0000000 +00:00,2025-07-21 23:30:00+00:00,88.0,43.93,47.57,71.19
2025-07-21 23:45:00.0000000 +00:00,2025-07-21 23:45:00+00:00,203.0,45.26,49.02,71.19
2025-07-22 00:00:00.0000000 +00:00,2025-07-22 00:00:00+00:00,128.0,41.38,44.82,67.28
2025-07-22 00:15:00.0000000 +00:00,2025-07-22 00:15:00+00:00,183.0,37.94,41.08,67.28
2025-07-22 00:30:00.0000000 +00:00,2025-07-22 00:30:00+00:00,200.0,35.58,38.52,67.28
2025-07-22 00:45:00.0000000 +00:00,2025-07-22 00:45:00+00:00,206.0,28.95,31.35,67.28
2025-07-22 01:00:00.0000000 +00:00,2025-07-22 01:00:00+00:00,98.0,19.19,20.79,54.57
2025-07-22 01:15:00.0000000 +00:00,2025-07-22 01:15:00+00:00,53.0,13.67,14.81,54.57
2025-07-22 01:30:00.0000000 +00:00,2025-07-22 01:30:00+00:00,113.0,13.69,14.83,54.57
2025-07-22 01:45:00.0000000 +00:00,2025-07-22 01:45:00+00:00,140.0,13.69,14.83,54.57
2025-07-22 02:00:00.0000000 +00:00,2025-07-22 02:00:00+00:00,157.0,13.67,14.81,46.63
2025-07-22 02:15:00.0000000 +00:00,2025-07-22 02:15:00+00:00,191.0,13.72,14.86,46.63
2025-07-22 02:30:00.0000000 +00:00,2025-07-22 02:30:00+00:00,167.0,14.06,15.22,46.63
2025-07-22 02:45:00.0000000 +00:00,2025-07-22 02:45:00+00:00,129.0,13.69,14.83,46.63
2025-07-22 03:00:00.0000000 +00:00,2025-07-22 03:00:00+00:00,24.0,13.71,14.85,63.19
2025-07-22 03:15:00.0000000 +00:00,2025-07-22 03:15:00+00:00,-95.0,108.94,117.98,63.19
2025-07-22 03:30:00.0000000 +00:00,2025-07-22 03:30:00+00:00,-65.0,121.81,131.91,63.19
2025-07-22 03:45:00.0000000 +00:00,2025-07-22 03:45:00+00:00,-5.0,98.55,106.73,63.19
2025-07-22 04:00:00.0000000 +00:00,2025-07-22 04:00:00+00:00,-57.0,102.21,110.69,79.07
2025-07-22 04:15:00.0000000 +00:00,2025-07-22 04:15:00+00:00,-193.0,105.74,114.5,79.07
2025-07-22 04:30:00.0000000 +00:00,2025-07-22 04:30:00+00:00,-181.0,67.56,73.16,79.07
2025-07-22 04:45:00.0000000 +00:00,2025-07-22 04:45:00+00:00,-308.0,91.04,98.58,79.07
2025-07-22 05:00:00.0000000 +00:00,2025-07-22 05:00:00+00:00,-287.0,85.24,92.3,61.41
2025-07-22 05:15:00.0000000 +00:00,2025-07-22 05:15:00+00:00,-371.0,80.9,87.6,61.41
2025-07-22 05:30:00.0000000 +00:00,2025-07-22 05:30:00+00:00,-292.0,82.21,89.03,61.41
2025-07-22 05:45:00.0000000 +00:00,2025-07-22 05:45:00+00:00,-247.0,102.6,111.1,61.41
2025-07-22 06:00:00.0000000 +00:00,2025-07-22 06:00:00+00:00,-164.0,63.55,68.81,76.26
2025-07-22 06:15:00.0000000 +00:00,2025-07-22 06:15:00+00:00,-151.0,73.97,80.11,76.26
2025-07-22 06:30:00.0000000 +00:00,2025-07-22 06:30:00+00:00,-139.0,70.53,76.37,76.26
2025-07-22 06:45:00.0000000 +00:00,2025-07-22 06:45:00+00:00,-130.0,92.26,99.9,76.26
2025-07-22 07:00:00.0000000 +00:00,2025-07-22 07:00:00+00:00,-195.0,82.6,89.44,50.52
2025-07-22 07:15:00.0000000 +00:00,2025-07-22 07:15:00+00:00,-159.0,93.73,101.51,50.52
2025-07-22 07:30:00.0000000 +00:00,2025-07-22 07:30:00+00:00,-130.0,81.03,87.75,50.52
2025-07-22 07:45:00.0000000 +00:00,2025-07-22 07:45:00+00:00,-20.0,65.53,70.97,50.52
2025-07-22 08:00:00.0000000 +00:00,2025-07-22 08:00:00+00:00,-199.0,97.93,106.05,28.86
2025-07-22 08:15:00.0000000 +00:00,2025-07-22 08:15:00+00:00,-112.0,108.16,117.12,28.86
2025-07-22 08:30:00.0000000 +00:00,2025-07-22 08:30:00+00:00,-127.0,115.75,125.35,28.86
2025-07-22 08:45:00.0000000 +00:00,2025-07-22 08:45:00+00:00,-151.0,115.75,125.35,28.86
2025-07-22 09:00:00.0000000 +00:00,2025-07-22 09:00:00+00:00,-97.0,72.43,78.43,29.99
2025-07-22 09:15:00.0000000 +00:00,2025-07-22 09:15:00+00:00,-75.0,78.53,85.05,29.99
2025-07-22 09:30:00.0000000 +00:00,2025-07-22 09:30:00+00:00,-2.0,86.07,93.21,29.99
2025-07-22 09:45:00.0000000 +00:00,2025-07-22 09:45:00+00:00,-24.0,96.5,104.5,29.99
2025-07-22 10:00:00.0000000 +00:00,2025-07-22 10:00:00+00:00,-77.0,85.59,92.69,27.67
2025-07-22 10:15:00.0000000 +00:00,2025-07-22 10:15:00+00:00,-69.0,84.66,91.68,27.67
2025-07-22 10:30:00.0000000 +00:00,2025-07-22 10:30:00+00:00,-58.0,76.22,82.54,27.67
2025-07-22 10:45:00.0000000 +00:00,2025-07-22 10:45:00+00:00,108.0,23.22,25.14,27.67
2025-07-22 11:00:00.0000000 +00:00,2025-07-22 11:00:00+00:00,-17.0,89.75,97.19,12.63
2025-07-22 11:15:00.0000000 +00:00,2025-07-22 11:15:00+00:00,100.0,31.58,34.2,12.63
2025-07-22 11:30:00.0000000 +00:00,2025-07-22 11:30:00+00:00,102.0,27.21,29.47,12.63
2025-07-22 11:45:00.0000000 +00:00,2025-07-22 11:45:00+00:00,242.0,6.1,6.6,12.63
2025-07-22 12:00:00.0000000 +00:00,2025-07-22 12:00:00+00:00,286.0,8.72,9.44,4.18
2025-07-22 12:15:00.0000000 +00:00,2025-07-22 12:15:00+00:00,213.0,1.1,1.2,4.18
2025-07-22 12:30:00.0000000 +00:00,2025-07-22 12:30:00+00:00,253.0,-2.03,-1.87,4.18
2025-07-22 12:45:00.0000000 +00:00,2025-07-22 12:45:00+00:00,312.0,-1.08,-1.0,4.18
2025-07-22 13:00:00.0000000 +00:00,2025-07-22 13:00:00+00:00,342.0,-10.25,-9.47,1.14
2025-07-22 13:15:00.0000000 +00:00,2025-07-22 13:15:00+00:00,357.0,-16.39,-15.13,1.14
2025-07-22 13:30:00.0000000 +00:00,2025-07-22 13:30:00+00:00,267.0,-16.37,-15.11,1.14
2025-07-22 13:45:00.0000000 +00:00,2025-07-22 13:45:00+00:00,206.0,-18.51,-17.09,1.14
2025-07-22 14:00:00.0000000 +00:00,2025-07-22 14:00:00+00:00,188.0,-4.19,-3.87,27.05
2025-07-22 14:15:00.0000000 +00:00,2025-07-22 14:15:00+00:00,128.0,-3.72,-3.44,27.05
2025-07-22 14:30:00.0000000 +00:00,2025-07-22 14:30:00+00:00,52.0,-8.72,-8.06,27.05
2025-07-22 14:45:00.0000000 +00:00,2025-07-22 14:45:00+00:00,80.0,-16.03,-14.81,27.05
2025-07-22 15:00:00.0000000 +00:00,2025-07-22 15:00:00+00:00,147.0,1.33,1.43,35.01
2025-07-22 15:15:00.0000000 +00:00,2025-07-22 15:15:00+00:00,109.0,8.79,9.51,35.01
2025-07-22 15:30:00.0000000 +00:00,2025-07-22 15:30:00+00:00,179.0,11.64,12.6,35.01
2025-07-22 15:45:00.0000000 +00:00,2025-07-22 15:45:00+00:00,5.0,14.1,15.26,35.01
2025-07-22 16:00:00.0000000 +00:00,2025-07-22 16:00:00+00:00,119.0,16.81,18.21,69.07
2025-07-22 16:15:00.0000000 +00:00,2025-07-22 16:15:00+00:00,116.0,27.57,29.85,69.07
2025-07-22 16:30:00.0000000 +00:00,2025-07-22 16:30:00+00:00,-143.0,81.53,88.29,69.07
2025-07-22 16:45:00.0000000 +00:00,2025-07-22 16:45:00+00:00,-104.0,86.16,93.3,69.07
2025-07-22 17:00:00.0000000 +00:00,2025-07-22 17:00:00+00:00,-42.0,94.95,102.83,91.59
2025-07-22 17:15:00.0000000 +00:00,2025-07-22 17:15:00+00:00,0.0,89.69,97.13,91.59
2025-07-22 17:30:00.0000000 +00:00,2025-07-22 17:30:00+00:00,21.0,135.13,146.33,91.59
2025-07-22 17:45:00.0000000 +00:00,2025-07-22 17:45:00+00:00,0.0,220.21,238.47,91.59
2025-07-22 18:00:00.0000000 +00:00,2025-07-22 18:00:00+00:00,26.0,144.86,156.86,113.92
2025-07-22 18:15:00.0000000 +00:00,2025-07-22 18:15:00+00:00,0.0,304.19,329.41,113.92
2025-07-22 18:30:00.0000000 +00:00,2025-07-22 18:30:00+00:00,-11.0,175.6,190.16,113.92
2025-07-22 18:45:00.0000000 +00:00,2025-07-22 18:45:00+00:00,55.0,111.62,120.88,113.92
2025-07-22 19:00:00.0000000 +00:00,2025-07-22 19:00:00+00:00,-24.0,16.9,18.3,113.93
2025-07-22 19:15:00.0000000 +00:00,2025-07-22 19:15:00+00:00,-25.0,16.9,18.3,113.93
2025-07-22 19:30:00.0000000 +00:00,2025-07-22 19:30:00+00:00,-83.0,353.45,382.75,113.93
2025-07-22 19:45:00.0000000 +00:00,2025-07-22 19:45:00+00:00,24.0,357.61,387.25,113.93
2025-07-22 20:00:00.0000000 +00:00,2025-07-22 20:00:00+00:00,-12.0,87.71,94.99,109.1
2025-07-22 20:15:00.0000000 +00:00,2025-07-22 20:15:00+00:00,61.0,114.48,123.98,109.1
2025-07-22 20:30:00.0000000 +00:00,2025-07-22 20:30:00+00:00,-8.0,16.9,18.3,109.1
2025-07-22 20:45:00.0000000 +00:00,2025-07-22 20:45:00+00:00,16.0,59.16,64.06,109.1
2025-07-22 21:00:00.0000000 +00:00,2025-07-22 21:00:00+00:00,-111.0,87.41,94.65,103.6
2025-07-22 21:15:00.0000000 +00:00,2025-07-22 21:15:00+00:00,78.0,102.24,110.72,103.6
2025-07-22 21:30:00.0000000 +00:00,2025-07-22 21:30:00+00:00,23.0,236.31,255.89,103.6
2025-07-22 21:45:00.0000000 +00:00,2025-07-22 21:45:00+00:00,11.0,285.41,309.07,103.6
2025-07-22 22:00:00.0000000 +00:00,2025-07-22 22:00:00+00:00,-90.0,81.87,88.65,89.79
2025-07-22 22:15:00.0000000 +00:00,2025-07-22 22:15:00+00:00,-79.0,59.72,64.68,89.79
2025-07-22 22:30:00.0000000 +00:00,2025-07-22 22:30:00+00:00,-11.0,40.36,43.7,89.79
2025-07-22 22:45:00.0000000 +00:00,2025-07-22 22:45:00+00:00,77.0,72.55,78.57,89.79
2025-07-22 23:00:00.0000000 +00:00,2025-07-22 23:00:00+00:00,-9.0,52.52,56.88,82.64
2025-07-22 23:15:00.0000000 +00:00,2025-07-22 23:15:00+00:00,91.0,77.09,83.49,82.64
2025-07-22 23:30:00.0000000 +00:00,2025-07-22 23:30:00+00:00,65.0,82.65,89.51,82.64
2025-07-22 23:45:00.0000000 +00:00,2025-07-22 23:45:00+00:00,114.0,61.14,66.2,82.64
2025-07-23 00:00:00.0000000 +00:00,2025-07-23 00:00:00+00:00,98.0,86.36,93.52,80.94
2025-07-23 00:15:00.0000000 +00:00,2025-07-23 00:15:00+00:00,125.0,76.78,83.14,80.94
2025-07-23 00:30:00.0000000 +00:00,2025-07-23 00:30:00+00:00,21.0,77.57,84.01,80.94
2025-07-23 00:45:00.0000000 +00:00,2025-07-23 00:45:00+00:00,17.0,82.42,89.26,80.94
2025-07-23 01:00:00.0000000 +00:00,2025-07-23 01:00:00+00:00,50.0,72.8,78.84,78.26
2025-07-23 01:15:00.0000000 +00:00,2025-07-23 01:15:00+00:00,137.0,92.52,100.2,78.26
2025-07-23 01:30:00.0000000 +00:00,2025-07-23 01:30:00+00:00,102.0,79.5,86.1,78.26
2025-07-23 01:45:00.0000000 +00:00,2025-07-23 01:45:00+00:00,117.0,80.6,87.28,78.26
2025-07-23 02:00:00.0000000 +00:00,2025-07-23 02:00:00+00:00,0.0,27.28,29.54,77.83
2025-07-23 02:15:00.0000000 +00:00,2025-07-23 02:15:00+00:00,1.0,57.07,61.81,77.83
2025-07-23 02:30:00.0000000 +00:00,2025-07-23 02:30:00+00:00,-35.0,37.14,40.22,77.83
2025-07-23 02:45:00.0000000 +00:00,2025-07-23 02:45:00+00:00,-75.0,57.54,62.3,77.83
2025-07-23 03:00:00.0000000 +00:00,2025-07-23 03:00:00+00:00,10.0,75.74,82.02,81.11
2025-07-23 03:15:00.0000000 +00:00,2025-07-23 03:15:00+00:00,12.0,94.9,102.76,81.11
2025-07-23 03:30:00.0000000 +00:00,2025-07-23 03:30:00+00:00,-67.0,83.89,90.85,81.11
2025-07-23 03:45:00.0000000 +00:00,2025-07-23 03:45:00+00:00,-108.0,70.69,76.55,81.11
2025-07-23 04:00:00.0000000 +00:00,2025-07-23 04:00:00+00:00,-26.0,67.82,73.44,90.87
2025-07-23 04:15:00.0000000 +00:00,2025-07-23 04:15:00+00:00,-93.0,88.16,95.46,90.87
2025-07-23 04:30:00.0000000 +00:00,2025-07-23 04:30:00+00:00,-159.0,94.41,102.23,90.87
2025-07-23 04:45:00.0000000 +00:00,2025-07-23 04:45:00+00:00,-164.0,93.65,101.41,90.87
2025-07-23 05:00:00.0000000 +00:00,2025-07-23 05:00:00+00:00,-31.0,76.85,83.23,100.5
2025-07-23 05:15:00.0000000 +00:00,2025-07-23 05:15:00+00:00,-96.0,50.38,54.56,100.5
2025-07-23 05:30:00.0000000 +00:00,2025-07-23 05:30:00+00:00,-90.0,60.73,65.77,100.5
2025-07-23 05:45:00.0000000 +00:00,2025-07-23 05:45:00+00:00,-95.0,63.59,68.87,100.5
2025-07-23 06:00:00.0000000 +00:00,2025-07-23 06:00:00+00:00,-24.0,75.31,81.55,96.5
2025-07-23 06:15:00.0000000 +00:00,2025-07-23 06:15:00+00:00,-47.0,85.94,93.06,96.5
2025-07-23 06:30:00.0000000 +00:00,2025-07-23 06:30:00+00:00,-116.0,83.88,90.84,96.5
2025-07-23 06:45:00.0000000 +00:00,2025-07-23 06:45:00+00:00,-55.0,77.22,83.62,96.5
2025-07-23 07:00:00.0000000 +00:00,2025-07-23 07:00:00+00:00,62.0,69.38,75.14,83.31
2025-07-23 07:15:00.0000000 +00:00,2025-07-23 07:15:00+00:00,108.0,71.74,77.68,83.31
2025-07-23 07:30:00.0000000 +00:00,2025-07-23 07:30:00+00:00,179.0,50.78,55.0,83.31
2025-07-23 07:45:00.0000000 +00:00,2025-07-23 07:45:00+00:00,287.0,44.93,48.65,83.31
2025-07-23 08:00:00.0000000 +00:00,2025-07-23 08:00:00+00:00,281.0,58.05,62.87,76.4
2025-07-23 08:15:00.0000000 +00:00,2025-07-23 08:15:00+00:00,250.0,52.67,57.03,76.4
2025-07-23 08:30:00.0000000 +00:00,2025-07-23 08:30:00+00:00,153.0,52.71,57.07,76.4
2025-07-23 08:45:00.0000000 +00:00,2025-07-23 08:45:00+00:00,348.0,39.5,42.78,76.4
2025-07-23 09:00:00.0000000 +00:00,2025-07-23 09:00:00+00:00,389.0,17.45,18.89,68.64
2025-07-23 09:15:00.0000000 +00:00,2025-07-23 09:15:00+00:00,370.0,10.54,11.42,68.64
2025-07-23 09:30:00.0000000 +00:00,2025-07-23 09:30:00+00:00,409.0,17.73,19.21,68.64
2025-07-23 09:45:00.0000000 +00:00,2025-07-23 09:45:00+00:00,333.0,17.73,19.21,68.64
2025-07-23 10:00:00.0000000 +00:00,2025-07-23 10:00:00+00:00,95.0,11.0,11.92,61.97
2025-07-23 10:15:00.0000000 +00:00,2025-07-23 10:15:00+00:00,179.0,11.34,12.28,61.97
2025-07-23 10:30:00.0000000 +00:00,2025-07-23 10:30:00+00:00,157.0,10.65,11.53,61.97
2025-07-23 10:45:00.0000000 +00:00,2025-07-23 10:45:00+00:00,170.0,10.98,11.9,61.97
2025-07-23 11:00:00.0000000 +00:00,2025-07-23 11:00:00+00:00,-85.0,68.91,74.63,51.89
2025-07-23 11:15:00.0000000 +00:00,2025-07-23 11:15:00+00:00,15.0,14.35,15.53,51.89
2025-07-23 11:30:00.0000000 +00:00,2025-07-23 11:30:00+00:00,56.0,14.35,15.53,51.89
2025-07-23 11:45:00.0000000 +00:00,2025-07-23 11:45:00+00:00,65.0,14.35,15.55,51.89
2025-07-23 12:00:00.0000000 +00:00,2025-07-23 12:00:00+00:00,6.0,14.35,15.53,44.88
2025-07-23 12:15:00.0000000 +00:00,2025-07-23 12:15:00+00:00,55.0,14.35,15.53,44.88
2025-07-23 12:30:00.0000000 +00:00,2025-07-23 12:30:00+00:00,70.0,14.35,15.53,44.88
2025-07-23 12:45:00.0000000 +00:00,2025-07-23 12:45:00+00:00,193.0,14.87,16.11,44.88
2025-07-23 13:00:00.0000000 +00:00,2025-07-23 13:00:00+00:00,193.0,14.41,15.61,50.38
2025-07-23 13:15:00.0000000 +00:00,2025-07-23 13:15:00+00:00,176.0,16.19,17.53,50.38
2025-07-23 13:30:00.0000000 +00:00,2025-07-23 13:30:00+00:00,64.0,15.5,16.78,50.38
2025-07-23 13:45:00.0000000 +00:00,2025-07-23 13:45:00+00:00,-59.0,53.39,57.81,50.38
2025-07-23 14:00:00.0000000 +00:00,2025-07-23 14:00:00+00:00,-148.0,53.23,57.65,71.63
2025-07-23 14:15:00.0000000 +00:00,2025-07-23 14:15:00+00:00,-103.0,87.4,94.64,71.63
2025-07-23 14:30:00.0000000 +00:00,2025-07-23 14:30:00+00:00,-202.0,96.99,105.03,71.63
2025-07-23 14:45:00.0000000 +00:00,2025-07-23 14:45:00+00:00,-303.0,99.99,108.27,71.63
2025-07-23 15:00:00.0000000 +00:00,2025-07-23 15:00:00+00:00,-279.0,115.95,125.57,82.17
2025-07-23 15:15:00.0000000 +00:00,2025-07-23 15:15:00+00:00,-161.0,94.78,102.64,82.17
2025-07-23 15:30:00.0000000 +00:00,2025-07-23 15:30:00+00:00,-206.0,116.53,126.19,82.17
2025-07-23 15:45:00.0000000 +00:00,2025-07-23 15:45:00+00:00,-180.0,113.58,123.0,82.17
2025-07-23 16:00:00.0000000 +00:00,2025-07-23 16:00:00+00:00,102.0,90.95,98.49,92.17
2025-07-23 16:15:00.0000000 +00:00,2025-07-23 16:15:00+00:00,180.0,75.74,82.02,92.17
2025-07-23 16:30:00.0000000 +00:00,2025-07-23 16:30:00+00:00,135.0,78.93,85.47,92.17
2025-07-23 16:45:00.0000000 +00:00,2025-07-23 16:45:00+00:00,136.0,94.56,102.4,92.17
2025-07-23 17:00:00.0000000 +00:00,2025-07-23 17:00:00+00:00,161.0,162.92,176.42,104.98
2025-07-23 17:15:00.0000000 +00:00,2025-07-23 17:15:00+00:00,127.0,160.47,173.77,104.98
2025-07-23 17:30:00.0000000 +00:00,2025-07-23 17:30:00+00:00,300.0,55.62,60.24,104.98
2025-07-23 17:45:00.0000000 +00:00,2025-07-23 17:45:00+00:00,369.0,39.39,42.65,104.98
2025-07-23 18:00:00.0000000 +00:00,2025-07-23 18:00:00+00:00,161.0,61.37,66.45,111.63
2025-07-23 18:15:00.0000000 +00:00,2025-07-23 18:15:00+00:00,200.0,62.44,67.62,111.63
2025-07-23 18:30:00.0000000 +00:00,2025-07-23 18:30:00+00:00,218.0,66.68,72.2,111.63
2025-07-23 18:45:00.0000000 +00:00,2025-07-23 18:45:00+00:00,145.0,63.52,68.78,111.63
2025-07-23 19:00:00.0000000 +00:00,2025-07-23 19:00:00+00:00,66.0,90.95,98.49,112.0
2025-07-23 19:15:00.0000000 +00:00,2025-07-23 19:15:00+00:00,0.0,359.0,388.76,112.0
2025-07-23 19:30:00.0000000 +00:00,2025-07-23 19:30:00+00:00,-36.0,76.9,83.28,112.0
2025-07-23 19:45:00.0000000 +00:00,2025-07-23 19:45:00+00:00,35.0,90.16,97.64,112.0
2025-07-23 20:00:00.0000000 +00:00,2025-07-23 20:00:00+00:00,-12.0,123.04,133.24,109.96
2025-07-23 20:15:00.0000000 +00:00,2025-07-23 20:15:00+00:00,35.0,227.63,246.51,109.96
2025-07-23 20:30:00.0000000 +00:00,2025-07-23 20:30:00+00:00,16.0,352.54,381.76,109.96
2025-07-23 20:45:00.0000000 +00:00,2025-07-23 20:45:00+00:00,54.0,225.37,244.05,109.96
2025-07-23 21:00:00.0000000 +00:00,2025-07-23 21:00:00+00:00,-33.0,291.67,315.85,100.39
2025-07-23 21:15:00.0000000 +00:00,2025-07-23 21:15:00+00:00,62.0,98.61,106.79,100.39
2025-07-23 21:30:00.0000000 +00:00,2025-07-23 21:30:00+00:00,64.0,238.48,258.26,100.39
2025-07-23 21:45:00.0000000 +00:00,2025-07-23 21:45:00+00:00,179.0,-15.46,-14.28,100.39
2025-07-23 22:00:00.0000000 +00:00,2025-07-23 22:00:00+00:00,57.0,170.95,185.13,96.24
2025-07-23 22:15:00.0000000 +00:00,2025-07-23 22:15:00+00:00,64.0,59.06,63.96,96.24
2025-07-23 22:30:00.0000000 +00:00,2025-07-23 22:30:00+00:00,69.0,70.56,76.4,96.24
2025-07-23 22:45:00.0000000 +00:00,2025-07-23 22:45:00+00:00,94.0,67.92,73.56,96.24
2025-07-23 23:00:00.0000000 +00:00,2025-07-23 23:00:00+00:00,-66.0,96.45,104.45,87.36
2025-07-23 23:15:00.0000000 +00:00,2025-07-23 23:15:00+00:00,-31.0,87.28,94.52,87.36
2025-07-23 23:30:00.0000000 +00:00,2025-07-23 23:30:00+00:00,-24.0,85.39,92.47,87.36
2025-07-23 23:45:00.0000000 +00:00,2025-07-23 23:45:00+00:00,15.0,74.61,80.79,87.36
2025-07-24 00:00:00.0000000 +00:00,2025-07-24 00:00:00+00:00,-218.0,98.31,106.47,81.88
2025-07-24 00:15:00.0000000 +00:00,2025-07-24 00:15:00+00:00,-78.0,87.6,94.86,81.88
2025-07-24 00:30:00.0000000 +00:00,2025-07-24 00:30:00+00:00,-122.0,90.19,97.67,81.88
2025-07-24 00:45:00.0000000 +00:00,2025-07-24 00:45:00+00:00,-162.0,82.2,89.02,81.88
2025-07-24 01:00:00.0000000 +00:00,2025-07-24 01:00:00+00:00,-104.0,85.08,92.14,71.79
2025-07-24 01:15:00.0000000 +00:00,2025-07-24 01:15:00+00:00,-126.0,80.66,87.34,71.79
2025-07-24 01:30:00.0000000 +00:00,2025-07-24 01:30:00+00:00,-207.0,74.24,80.4,71.79
2025-07-24 01:45:00.0000000 +00:00,2025-07-24 01:45:00+00:00,-79.0,85.25,92.31,71.79
2025-07-24 02:00:00.0000000 +00:00,2025-07-24 02:00:00+00:00,-183.0,102.6,111.1,63.27
2025-07-24 02:15:00.0000000 +00:00,2025-07-24 02:15:00+00:00,-198.0,103.93,112.55,63.27
2025-07-24 02:30:00.0000000 +00:00,2025-07-24 02:30:00+00:00,-252.0,107.1,115.98,63.27
2025-07-24 02:45:00.0000000 +00:00,2025-07-24 02:45:00+00:00,-258.0,105.15,113.87,63.27
2025-07-24 03:00:00.0000000 +00:00,2025-07-24 03:00:00+00:00,14.0,48.52,52.54,80.9
2025-07-24 03:15:00.0000000 +00:00,2025-07-24 03:15:00+00:00,31.0,49.26,53.34,80.9
2025-07-24 03:30:00.0000000 +00:00,2025-07-24 03:30:00+00:00,-14.0,73.22,79.28,80.9
2025-07-24 03:45:00.0000000 +00:00,2025-07-24 03:45:00+00:00,-23.0,63.05,68.27,80.9
2025-07-24 04:00:00.0000000 +00:00,2025-07-24 04:00:00+00:00,145.0,51.99,56.31,85.62
2025-07-24 04:15:00.0000000 +00:00,2025-07-24 04:15:00+00:00,106.0,74.25,80.41,85.62
2025-07-24 04:30:00.0000000 +00:00,2025-07-24 04:30:00+00:00,57.0,68.65,74.35,85.62
2025-07-24 04:45:00.0000000 +00:00,2025-07-24 04:45:00+00:00,-70.0,127.75,138.33,85.62
2025-07-24 05:00:00.0000000 +00:00,2025-07-24 05:00:00+00:00,-2.0,123.02,133.22,90.44
2025-07-24 05:15:00.0000000 +00:00,2025-07-24 05:15:00+00:00,-78.0,127.42,137.98,90.44
2025-07-24 05:30:00.0000000 +00:00,2025-07-24 05:30:00+00:00,-55.0,127.55,138.13,90.44
2025-07-24 05:45:00.0000000 +00:00,2025-07-24 05:45:00+00:00,-118.0,123.01,133.21,90.44
2025-07-24 06:00:00.0000000 +00:00,2025-07-24 06:00:00+00:00,-150.0,87.03,94.25,103.04
2025-07-24 06:15:00.0000000 +00:00,2025-07-24 06:15:00+00:00,-178.0,96.64,104.66,103.04
2025-07-24 06:30:00.0000000 +00:00,2025-07-24 06:30:00+00:00,-272.0,100.57,108.91,103.04
2025-07-24 06:45:00.0000000 +00:00,2025-07-24 06:45:00+00:00,-169.0,97.48,105.56,103.04
2025-07-24 07:00:00.0000000 +00:00,2025-07-24 07:00:00+00:00,-257.0,111.54,120.78,90.83
2025-07-24 07:15:00.0000000 +00:00,2025-07-24 07:15:00+00:00,-196.0,114.38,123.86,90.83
2025-07-24 07:30:00.0000000 +00:00,2025-07-24 07:30:00+00:00,-122.0,98.89,107.09,90.83
2025-07-24 07:45:00.0000000 +00:00,2025-07-24 07:45:00+00:00,-71.0,103.96,112.58,90.83
2025-07-24 08:00:00.0000000 +00:00,2025-07-24 08:00:00+00:00,-47.0,104.13,112.77,70.9
2025-07-24 08:15:00.0000000 +00:00,2025-07-24 08:15:00+00:00,-4.0,114.47,123.95,70.9
2025-07-24 08:30:00.0000000 +00:00,2025-07-24 08:30:00+00:00,113.0,75.75,82.03,70.9
2025-07-24 08:45:00.0000000 +00:00,2025-07-24 08:45:00+00:00,68.0,64.76,70.12,70.9
2025-07-24 09:00:00.0000000 +00:00,2025-07-24 09:00:00+00:00,30.0,67.09,72.65,65.64
2025-07-24 09:15:00.0000000 +00:00,2025-07-24 09:15:00+00:00,16.0,93.0,100.7,65.64
2025-07-24 09:30:00.0000000 +00:00,2025-07-24 09:30:00+00:00,11.0,74.84,81.04,65.64
2025-07-24 09:45:00.0000000 +00:00,2025-07-24 09:45:00+00:00,60.0,66.52,72.04,65.64
2025-07-24 10:00:00.0000000 +00:00,2025-07-24 10:00:00+00:00,66.0,62.82,68.02,71.05
2025-07-24 10:15:00.0000000 +00:00,2025-07-24 10:15:00+00:00,79.0,68.32,73.98,71.05
2025-07-24 10:30:00.0000000 +00:00,2025-07-24 10:30:00+00:00,-21.0,99.3,107.54,71.05
2025-07-24 10:45:00.0000000 +00:00,2025-07-24 10:45:00+00:00,26.0,70.23,76.05,71.05
2025-07-24 11:00:00.0000000 +00:00,2025-07-24 11:00:00+00:00,-16.0,110.95,120.15,34.04
