measure_date_CET,Long,Short
2024-02-08 20:00:00+01:00,113.02,113.02
2024-02-08 20:15:00+01:00,112.34,112.34
2024-02-08 20:30:00+01:00,111.72,111.72
2024-02-08 20:45:00+01:00,109.92,109.92
2024-02-08 21:00:00+01:00,111.98,111.98
2024-02-08 21:15:00+01:00,109.88,109.88
2024-02-08 21:30:00+01:00,111.86,111.86
2024-02-08 21:45:00+01:00,110.88,110.88
2024-02-08 22:00:00+01:00,111.7,111.7
2024-02-08 22:15:00+01:00,120.2,120.2
2024-02-08 22:30:00+01:00,110.97,110.97
2024-02-08 22:45:00+01:00,113.44,113.44
2024-02-08 23:00:00+01:00,38.8,38.8
2024-02-08 23:15:00+01:00,110.46,110.46
2024-02-08 23:30:00+01:00,109.38,109.38
2024-02-08 23:45:00+01:00,109.69,109.69
2024-02-09 00:00:00+01:00,108.37,108.37
2024-02-09 00:15:00+01:00,108.97,108.97
2024-02-09 00:30:00+01:00,108.5,108.5
2024-02-09 00:45:00+01:00,124.68,124.68
2024-02-09 01:00:00+01:00,37.23,37.23
2024-02-09 01:15:00+01:00,33.84,33.84
2024-02-09 01:30:00+01:00,34.49,34.49
2024-02-09 01:45:00+01:00,35.01,35.01
2024-02-09 02:00:00+01:00,106.71,106.71
2024-02-09 02:15:00+01:00,106.43,106.43
2024-02-09 02:30:00+01:00,37.36,37.36
2024-02-09 02:45:00+01:00,104.52,104.52
2024-02-09 03:00:00+01:00,105.33,105.33
2024-02-09 03:15:00+01:00,104.48,104.48
2024-02-09 03:30:00+01:00,104.66,104.66
2024-02-09 03:45:00+01:00,102.15,102.15
2024-02-09 04:00:00+01:00,101.68,101.68
2024-02-09 04:15:00+01:00,102.47,102.47
2024-02-09 04:30:00+01:00,102.47,102.47
2024-02-09 04:45:00+01:00,103.34,103.34
2024-02-09 05:00:00+01:00,99.64,99.64
2024-02-09 05:15:00+01:00,101.01,101.01
2024-02-09 05:30:00+01:00,102.72,102.72
2024-02-09 05:45:00+01:00,101.99,101.99
2024-02-09 06:00:00+01:00,101.66,101.66
2024-02-09 06:15:00+01:00,37.72,37.72
2024-02-09 06:30:00+01:00,36.94,36.94
2024-02-09 06:45:00+01:00,37.44,37.44
2024-02-09 07:00:00+01:00,100.94,100.94
2024-02-09 07:15:00+01:00,97.92,97.92
2024-02-09 07:30:00+01:00,99.92,99.92
2024-02-09 07:45:00+01:00,100.54,100.54
2024-02-09 08:00:00+01:00,37.75,37.75
2024-02-09 08:15:00+01:00,105.0,105.0
2024-02-09 08:30:00+01:00,51.3,51.3
2024-02-09 08:45:00+01:00,46.54,46.54
2024-02-09 09:00:00+01:00,54.31,54.31
2024-02-09 09:15:00+01:00,108.16,108.16
2024-02-09 09:30:00+01:00,108.75,108.75
2024-02-09 09:45:00+01:00,111.36,111.36
2024-02-09 10:00:00+01:00,111.99,111.99
2024-02-09 10:15:00+01:00,112.86,112.86
2024-02-09 10:30:00+01:00,111.05,111.05
2024-02-09 10:45:00+01:00,108.81,108.81
2024-02-09 11:00:00+01:00,114.55,114.55
2024-02-09 11:15:00+01:00,121.72,121.72
2024-02-09 11:30:00+01:00,115.48,115.48
2024-02-09 11:45:00+01:00,114.08,114.08
2024-02-09 12:00:00+01:00,37.41,37.41
2024-02-09 12:15:00+01:00,38.34,38.34
2024-02-09 12:30:00+01:00,114.35,114.35
2024-02-09 12:45:00+01:00,137.24,137.24
2024-02-09 13:00:00+01:00,110.58,110.58
2024-02-09 13:15:00+01:00,109.39,109.39
2024-02-09 13:30:00+01:00,109.69,109.69
2024-02-09 13:45:00+01:00,109.7,109.7
2024-02-09 14:00:00+01:00,36.85,36.85
2024-02-09 14:15:00+01:00,44.6,44.6
2024-02-09 14:30:00+01:00,39.71,39.71
2024-02-09 14:45:00+01:00,100.65,100.65
2024-02-09 15:00:00+01:00,100.09,100.09
2024-02-09 15:15:00+01:00,102.45,102.45
2024-02-09 15:30:00+01:00,116.01,116.01
2024-02-09 15:45:00+01:00,118.06,118.06
2024-02-09 16:00:00+01:00,104.15,104.15
2024-02-09 16:15:00+01:00,103.88,103.88
2024-02-09 16:30:00+01:00,99.81,99.81
2024-02-09 16:45:00+01:00,107.84,107.84
2024-02-09 17:00:00+01:00,40.64,40.64
2024-02-09 17:15:00+01:00,35.83,35.83
2024-02-09 17:30:00+01:00,28.82,28.82
2024-02-09 17:45:00+01:00,34.79,34.79
2024-02-09 18:00:00+01:00,41.71,41.71
2024-02-09 18:15:00+01:00,42.02,42.02
2024-02-09 18:30:00+01:00,42.77,42.77
2024-02-09 18:45:00+01:00,50.08,50.08
2024-02-09 19:00:00+01:00,99.03,99.03
2024-02-09 19:15:00+01:00,104.37,104.37
2024-02-09 19:30:00+01:00,95.63,95.63
2024-02-09 19:45:00+01:00,41.52,41.52
2024-02-09 20:00:00+01:00,35.33,35.33
2024-02-09 20:15:00+01:00,31.49,31.49
2024-02-09 20:30:00+01:00,14.64,14.64
2024-02-09 20:45:00+01:00,28.29,28.29
2024-02-09 21:00:00+01:00,102.35,102.35
2024-02-09 21:15:00+01:00,102.22,102.22
2024-02-09 21:30:00+01:00,100.17,100.17
2024-02-09 21:45:00+01:00,96.1,96.1
2024-02-09 22:00:00+01:00,55.04,55.04
2024-02-09 22:15:00+01:00,54.32,54.32
2024-02-09 22:30:00+01:00,62.16,62.16
2024-02-09 22:45:00+01:00,39.95,39.95
2024-02-09 23:00:00+01:00,43.72,43.72
2024-02-09 23:15:00+01:00,32.33,32.33
2024-02-09 23:30:00+01:00,35.62,35.62
2024-02-09 23:45:00+01:00,97.49,97.49
2024-02-10 00:00:00+01:00,100.21,100.21
2024-02-10 00:15:00+01:00,99.33,99.33
2024-02-10 00:30:00+01:00,98.76,98.76
2024-02-10 00:45:00+01:00,45.99,45.99
2024-02-10 01:00:00+01:00,37.25,37.25
2024-02-10 01:15:00+01:00,36.9,36.9
2024-02-10 01:30:00+01:00,96.73,96.73
2024-02-10 01:45:00+01:00,96.4,96.4
2024-02-10 02:00:00+01:00,97.12,97.12
2024-02-10 02:15:00+01:00,95.99,95.99
2024-02-10 02:30:00+01:00,107.97,107.97
2024-02-10 02:45:00+01:00,96.73,96.73
2024-02-10 03:00:00+01:00,96.19,96.19
2024-02-10 03:15:00+01:00,96.29,96.29
2024-02-10 03:30:00+01:00,96.24,96.24
2024-02-10 03:45:00+01:00,103.49,103.49
2024-02-10 04:00:00+01:00,96.26,96.26
2024-02-10 04:15:00+01:00,95.78,95.78
2024-02-10 04:30:00+01:00,95.72,95.72
2024-02-10 04:45:00+01:00,95.7,95.7
2024-02-10 05:00:00+01:00,37.06,37.06
2024-02-10 05:15:00+01:00,36.85,36.85
2024-02-10 05:30:00+01:00,37.2,37.2
2024-02-10 05:45:00+01:00,37.24,37.24
2024-02-10 06:00:00+01:00,34.9,34.9
2024-02-10 06:15:00+01:00,23.5,23.5
2024-02-10 06:30:00+01:00,34.67,34.67
2024-02-10 06:45:00+01:00,38.26,38.26
2024-02-10 07:00:00+01:00,94.98,94.98
2024-02-10 07:15:00+01:00,92.07,92.07
2024-02-10 07:30:00+01:00,95.32,95.32
2024-02-10 07:45:00+01:00,95.01,95.01
2024-02-10 08:00:00+01:00,100.94,100.94
2024-02-10 08:15:00+01:00,100.39,100.39
2024-02-10 08:30:00+01:00,96.37,96.37
2024-02-10 08:45:00+01:00,47.74,47.74
2024-02-10 09:00:00+01:00,47.85,47.85
2024-02-10 09:15:00+01:00,48.42,48.42
2024-02-10 09:30:00+01:00,48.76,48.76
2024-02-10 09:45:00+01:00,43.13,43.13
2024-02-10 10:00:00+01:00,210.76,210.76
2024-02-10 10:15:00+01:00,308.68,308.68
2024-02-10 10:30:00+01:00,189.46,189.46
2024-02-10 10:45:00+01:00,53.12,53.12
2024-02-10 11:00:00+01:00,50.12,50.12
2024-02-10 11:15:00+01:00,108.42,108.42
2024-02-10 11:30:00+01:00,97.15,97.15
2024-02-10 11:45:00+01:00,96.01,96.01
2024-02-10 12:00:00+01:00,40.93,40.93
2024-02-10 12:15:00+01:00,43.4,43.4
2024-02-10 12:30:00+01:00,37.49,37.49
2024-02-10 12:45:00+01:00,40.19,40.19
2024-02-10 13:00:00+01:00,38.27,38.27
2024-02-10 13:15:00+01:00,35.27,35.27
2024-02-10 13:30:00+01:00,36.87,36.87
2024-02-10 13:45:00+01:00,21.3,21.3
2024-02-10 14:00:00+01:00,36.67,36.67
2024-02-10 14:15:00+01:00,32.61,32.61
2024-02-10 14:30:00+01:00,12.62,12.62
2024-02-10 14:45:00+01:00,40.25,40.25
2024-02-10 15:00:00+01:00,115.07,115.07
2024-02-10 15:15:00+01:00,115.14,115.14
2024-02-10 15:30:00+01:00,125.71,125.71
2024-02-10 15:45:00+01:00,123.54,123.54
2024-02-10 16:00:00+01:00,19.3,19.3
2024-02-10 16:15:00+01:00,31.32,31.32
2024-02-10 16:30:00+01:00,35.34,35.34
2024-02-10 16:45:00+01:00,31.04,31.04
2024-02-10 17:00:00+01:00,34.01,34.01
2024-02-10 17:15:00+01:00,35.99,35.99
2024-02-10 17:30:00+01:00,41.64,41.64
2024-02-10 17:45:00+01:00,46.43,46.43
2024-02-10 18:00:00+01:00,44.09,44.09
2024-02-10 18:15:00+01:00,45.48,45.48
2024-02-10 18:30:00+01:00,46.56,46.56
2024-02-10 18:45:00+01:00,112.84,112.84
2024-02-10 19:00:00+01:00,112.4,112.4
2024-02-10 19:15:00+01:00,125.99,125.99
2024-02-10 19:30:00+01:00,122.74,122.74
2024-02-10 19:45:00+01:00,114.25,114.25
2024-02-10 20:00:00+01:00,105.26,105.26
2024-02-10 20:15:00+01:00,100.49,100.49
2024-02-10 20:30:00+01:00,97.69,97.69
2024-02-10 20:45:00+01:00,108.74,108.74
2024-02-10 21:00:00+01:00,109.18,109.18
2024-02-10 21:15:00+01:00,37.05,37.05
2024-02-10 21:30:00+01:00,36.98,36.98
2024-02-10 21:45:00+01:00,36.66,36.66
2024-02-10 22:00:00+01:00,37.31,37.31
2024-02-10 22:15:00+01:00,105.77,105.77
2024-02-10 22:30:00+01:00,107.53,107.53
2024-02-10 22:45:00+01:00,107.3,107.3
2024-02-10 23:00:00+01:00,107.47,107.47
2024-02-10 23:15:00+01:00,106.44,106.44
2024-02-10 23:30:00+01:00,37.86,37.86
2024-02-10 23:45:00+01:00,24.02,24.02
2024-02-11 00:00:00+01:00,27.91,27.91
2024-02-11 00:15:00+01:00,-15.96,-15.96
2024-02-11 00:30:00+01:00,10.5,10.5
2024-02-11 00:45:00+01:00,85.43,85.43
2024-02-11 01:00:00+01:00,93.52,93.52
2024-02-11 01:15:00+01:00,96.22,96.22
2024-02-11 01:30:00+01:00,33.91,33.91
2024-02-11 01:45:00+01:00,34.54,34.54
2024-02-11 02:00:00+01:00,36.72,36.72
2024-02-11 02:15:00+01:00,26.44,26.44
2024-02-11 02:30:00+01:00,31.42,31.42
2024-02-11 02:45:00+01:00,85.34,85.34
2024-02-11 03:00:00+01:00,88.21,88.21
2024-02-11 03:15:00+01:00,3.42,3.42
2024-02-11 03:30:00+01:00,1.7,1.7
2024-02-11 03:45:00+01:00,-6.23,-6.23
2024-02-11 04:00:00+01:00,85.59,85.59
2024-02-11 04:15:00+01:00,85.39,85.39
2024-02-11 04:30:00+01:00,86.45,86.45
2024-02-11 04:45:00+01:00,85.8,85.8
2024-02-11 05:00:00+01:00,86.77,86.77
2024-02-11 05:15:00+01:00,85.96,85.96
2024-02-11 05:30:00+01:00,-7.57,-7.57
2024-02-11 05:45:00+01:00,-7.21,-7.21
2024-02-11 06:00:00+01:00,-33.32,-33.32
2024-02-11 06:15:00+01:00,-8.92,-8.92
2024-02-11 06:30:00+01:00,-85.68,-85.68
2024-02-11 06:45:00+01:00,-7.53,-7.53
2024-02-11 07:00:00+01:00,-73.79,-73.79
2024-02-11 07:15:00+01:00,-181.21,-181.21
2024-02-11 07:30:00+01:00,-124.06,-124.06
2024-02-11 07:45:00+01:00,-124.55,-124.55
2024-02-11 08:00:00+01:00,85.52,85.52
2024-02-11 08:15:00+01:00,-40.55,-40.55
2024-02-11 08:30:00+01:00,85.51,85.51
2024-02-11 08:45:00+01:00,-168.49,-168.49
2024-02-11 09:00:00+01:00,86.71,86.71
2024-02-11 09:15:00+01:00,87.07,87.07
2024-02-11 09:30:00+01:00,87.51,87.51
2024-02-11 09:45:00+01:00,86.15,86.15
2024-02-11 10:00:00+01:00,-88.17,-88.17
2024-02-11 10:15:00+01:00,-25.18,-25.18
2024-02-11 10:30:00+01:00,-30.3,-30.3
2024-02-11 10:45:00+01:00,85.4,85.4
2024-02-11 11:00:00+01:00,-28.96,-28.96
2024-02-11 11:15:00+01:00,87.59,87.59
2024-02-11 11:30:00+01:00,87.04,87.04
2024-02-11 11:45:00+01:00,87.89,87.89
2024-02-11 12:00:00+01:00,88.81,88.81
2024-02-11 12:15:00+01:00,88.07,88.07
2024-02-11 12:30:00+01:00,86.26,86.26
2024-02-11 12:45:00+01:00,100.33,100.33
2024-02-11 13:00:00+01:00,85.54,85.54
2024-02-11 13:15:00+01:00,0.28,0.28
2024-02-11 13:30:00+01:00,85.79,85.79
2024-02-11 13:45:00+01:00,87.74,87.74
2024-02-11 14:00:00+01:00,85.3,85.3
2024-02-11 14:15:00+01:00,85.99,85.99
2024-02-11 14:30:00+01:00,88.54,88.54
2024-02-11 14:45:00+01:00,-120.24,-120.24
2024-02-11 15:00:00+01:00,-80.39,-80.39
2024-02-11 15:15:00+01:00,-129.35,-129.35
2024-02-11 15:30:00+01:00,-78.54,-78.54
2024-02-11 15:45:00+01:00,-10.82,-10.82
2024-02-11 16:00:00+01:00,84.0,84.0
2024-02-11 16:15:00+01:00,90.0,90.0
2024-02-11 16:30:00+01:00,90.21,90.21
2024-02-11 16:45:00+01:00,103.29,103.29
2024-02-11 17:00:00+01:00,89.72,89.72
2024-02-11 17:15:00+01:00,12.53,12.53
2024-02-11 17:30:00+01:00,91.56,91.56
2024-02-11 17:45:00+01:00,94.56,94.56
2024-02-11 18:00:00+01:00,89.97,89.97
2024-02-11 18:15:00+01:00,94.6,94.6
2024-02-11 18:30:00+01:00,165.0,165.0
2024-02-11 18:45:00+01:00,121.42,121.42
2024-02-11 19:00:00+01:00,24.74,24.74
2024-02-11 19:15:00+01:00,38.62,38.62
2024-02-11 19:30:00+01:00,50.56,50.56
2024-02-11 19:45:00+01:00,102.55,102.55
2024-02-11 20:00:00+01:00,101.41,101.41
2024-02-11 20:15:00+01:00,100.89,100.89
2024-02-11 20:30:00+01:00,102.18,102.18
2024-02-11 20:45:00+01:00,101.34,101.34
2024-02-11 21:00:00+01:00,122.13,122.13
2024-02-11 21:15:00+01:00,114.81,114.81
2024-02-11 21:30:00+01:00,113.83,113.83
2024-02-11 21:45:00+01:00,108.13,108.13
2024-02-11 22:00:00+01:00,47.0,47.0
2024-02-11 22:15:00+01:00,100.65,100.65
2024-02-11 22:30:00+01:00,34.45,34.45
2024-02-11 22:45:00+01:00,29.93,29.93
2024-02-11 23:00:00+01:00,111.86,111.86
2024-02-11 23:15:00+01:00,99.52,99.52
2024-02-11 23:30:00+01:00,99.84,99.84
2024-02-11 23:45:00+01:00,98.89,98.89
2024-02-12 00:00:00+01:00,99.59,99.59
2024-02-12 00:15:00+01:00,106.93,106.93
2024-02-12 00:30:00+01:00,99.15,99.15
2024-02-12 00:45:00+01:00,92.43,92.43
2024-02-12 01:00:00+01:00,35.23,35.23
2024-02-12 01:15:00+01:00,93.34,93.34
2024-02-12 01:30:00+01:00,95.99,95.99
2024-02-12 01:45:00+01:00,93.57,93.57
2024-02-12 02:00:00+01:00,98.13,98.13
2024-02-12 02:15:00+01:00,95.08,95.08
2024-02-12 02:30:00+01:00,94.85,94.85
2024-02-12 02:45:00+01:00,94.33,94.33
2024-02-12 03:00:00+01:00,40.96,40.96
2024-02-12 03:15:00+01:00,94.22,94.22
2024-02-12 03:30:00+01:00,93.61,93.61
2024-02-12 03:45:00+01:00,94.21,94.21
2024-02-12 04:00:00+01:00,96.48,96.48
2024-02-12 04:15:00+01:00,95.19,95.19
2024-02-12 04:30:00+01:00,95.25,95.25
2024-02-12 04:45:00+01:00,31.26,31.26
2024-02-12 05:00:00+01:00,25.32,25.32
2024-02-12 05:15:00+01:00,28.77,28.77
2024-02-12 05:30:00+01:00,30.82,30.82
2024-02-12 05:45:00+01:00,29.78,29.78
2024-02-12 06:00:00+01:00,28.12,28.12
2024-02-12 06:15:00+01:00,2.78,2.78
2024-02-12 06:30:00+01:00,21.94,21.94
2024-02-12 06:45:00+01:00,30.18,30.18
2024-02-12 07:00:00+01:00,26.79,26.79
2024-02-12 07:15:00+01:00,99.24,99.24
2024-02-12 07:30:00+01:00,100.52,100.52
2024-02-12 07:45:00+01:00,126.94,126.94
2024-02-12 08:00:00+01:00,34.81,34.81
2024-02-12 08:15:00+01:00,43.77,43.77
2024-02-12 08:30:00+01:00,56.03,56.03
2024-02-12 08:45:00+01:00,98.79,98.79
2024-02-12 09:00:00+01:00,38.6,38.6
2024-02-12 09:15:00+01:00,113.54,113.54
2024-02-12 09:30:00+01:00,107.21,107.21
2024-02-12 09:45:00+01:00,108.26,108.26
2024-02-12 10:00:00+01:00,129.76,129.76
2024-02-12 10:15:00+01:00,152.18,152.18
2024-02-12 10:30:00+01:00,139.73,139.73
2024-02-12 10:45:00+01:00,139.91,139.91
2024-02-12 11:00:00+01:00,126.32,126.32
2024-02-12 11:15:00+01:00,121.6,121.6
2024-02-12 11:30:00+01:00,116.01,116.01
2024-02-12 11:45:00+01:00,107.25,107.25
2024-02-12 12:00:00+01:00,108.36,108.36
2024-02-12 12:15:00+01:00,117.06,117.06
2024-02-12 12:30:00+01:00,98.91,98.91
2024-02-12 12:45:00+01:00,116.81,116.81
2024-02-12 13:00:00+01:00,104.24,104.24
2024-02-12 13:15:00+01:00,46.69,46.69
2024-02-12 13:30:00+01:00,38.94,38.94
2024-02-12 13:45:00+01:00,37.06,37.06
2024-02-12 14:00:00+01:00,105.67,105.67
2024-02-12 14:15:00+01:00,105.69,105.69
2024-02-12 14:30:00+01:00,120.23,120.23
2024-02-12 14:45:00+01:00,136.37,136.37
2024-02-12 15:00:00+01:00,108.64,108.64
2024-02-12 15:15:00+01:00,156.75,156.75
2024-02-12 15:30:00+01:00,43.3,43.3
2024-02-12 15:45:00+01:00,35.2,35.2
2024-02-12 16:00:00+01:00,33.35,33.35
2024-02-12 16:15:00+01:00,27.19,27.19
2024-02-12 16:30:00+01:00,37.71,37.71
2024-02-12 16:45:00+01:00,43.77,43.77
2024-02-12 17:00:00+01:00,34.49,34.49
2024-02-12 17:15:00+01:00,38.11,38.11
2024-02-12 17:30:00+01:00,47.43,47.43
2024-02-12 17:45:00+01:00,193.76,193.76
2024-02-12 18:00:00+01:00,47.68,47.68
2024-02-12 18:15:00+01:00,48.34,48.34
2024-02-12 18:30:00+01:00,48.78,48.78
2024-02-12 18:45:00+01:00,48.79,48.79
2024-02-12 19:00:00+01:00,145.9,145.9
2024-02-12 19:15:00+01:00,117.54,117.54
2024-02-12 19:30:00+01:00,53.17,53.17
2024-02-12 19:45:00+01:00,53.32,53.32
2024-02-12 20:00:00+01:00,52.91,52.91
2024-02-12 20:15:00+01:00,39.99,39.99
2024-02-12 20:30:00+01:00,45.39,45.39
2024-02-12 20:45:00+01:00,64.74,64.74
2024-02-12 21:00:00+01:00,110.87,110.87
2024-02-12 21:15:00+01:00,104.93,104.93
2024-02-12 21:30:00+01:00,102.34,102.34
2024-02-12 21:45:00+01:00,103.69,103.69
2024-02-12 22:00:00+01:00,119.38,119.38
2024-02-12 22:15:00+01:00,105.01,105.01
2024-02-12 22:30:00+01:00,107.38,107.38
2024-02-12 22:45:00+01:00,102.56,102.56
2024-02-12 23:00:00+01:00,47.85,47.85
2024-02-12 23:15:00+01:00,23.94,23.94
2024-02-12 23:30:00+01:00,40.08,40.08
2024-02-12 23:45:00+01:00,21.48,21.48
2024-02-13 00:00:00+01:00,5.62,5.62
2024-02-13 00:15:00+01:00,34.39,34.39
2024-02-13 00:30:00+01:00,5.97,5.97
2024-02-13 00:45:00+01:00,-62.95,-62.95
2024-02-13 01:00:00+01:00,12.8,12.8
2024-02-13 01:15:00+01:00,4.83,4.83
2024-02-13 01:30:00+01:00,9.29,9.29
2024-02-13 01:45:00+01:00,21.48,21.48
2024-02-13 02:00:00+01:00,97.91,97.91
2024-02-13 02:15:00+01:00,99.96,99.96
2024-02-13 02:30:00+01:00,99.59,99.59
2024-02-13 02:45:00+01:00,95.91,95.91
2024-02-13 03:00:00+01:00,97.84,97.84
2024-02-13 03:15:00+01:00,99.83,99.83
2024-02-13 03:30:00+01:00,100.14,100.14
2024-02-13 03:45:00+01:00,19.94,19.94
2024-02-13 04:00:00+01:00,94.52,94.52
2024-02-13 04:15:00+01:00,17.83,17.83
2024-02-13 04:30:00+01:00,100.08,100.08
2024-02-13 04:45:00+01:00,98.73,98.73
2024-02-13 05:00:00+01:00,94.7,94.7
2024-02-13 05:15:00+01:00,98.34,98.34
2024-02-13 05:30:00+01:00,102.28,102.28
2024-02-13 05:45:00+01:00,101.82,101.82
2024-02-13 06:00:00+01:00,21.65,21.65
2024-02-13 06:15:00+01:00,101.19,101.19
2024-02-13 06:30:00+01:00,42.64,42.64
2024-02-13 06:45:00+01:00,101.46,101.46
2024-02-13 07:00:00+01:00,46.72,46.72
2024-02-13 07:15:00+01:00,48.37,48.37
2024-02-13 07:30:00+01:00,47.29,47.29
2024-02-13 07:45:00+01:00,47.06,47.06
2024-02-13 08:00:00+01:00,30.47,30.47
2024-02-13 08:15:00+01:00,22.73,22.73
2024-02-13 08:30:00+01:00,-103.56,-103.56
2024-02-13 08:45:00+01:00,-44.74,-44.74
2024-02-13 09:00:00+01:00,26.64,26.64
2024-02-13 09:15:00+01:00,31.17,31.17
2024-02-13 09:30:00+01:00,99.0,99.0
2024-02-13 09:45:00+01:00,-79.81,-79.81
2024-02-13 10:00:00+01:00,27.18,27.18
2024-02-13 10:15:00+01:00,6.95,6.95
2024-02-13 10:30:00+01:00,11.3,11.3
2024-02-13 10:45:00+01:00,-23.78,-23.78
2024-02-13 11:00:00+01:00,-52.52,-52.52
2024-02-13 11:15:00+01:00,29.73,29.73
2024-02-13 11:30:00+01:00,78.64,78.64
2024-02-13 11:45:00+01:00,72.24,72.24
2024-02-13 12:00:00+01:00,36.51,36.51
2024-02-13 12:15:00+01:00,-43.2,-43.2
2024-02-13 12:30:00+01:00,-22.83,-22.83
2024-02-13 12:45:00+01:00,-1.44,-1.44
2024-02-13 13:00:00+01:00,-8.17,-8.17
2024-02-13 13:15:00+01:00,43.94,43.94
2024-02-13 13:30:00+01:00,44.1,44.1
2024-02-13 13:45:00+01:00,12.42,12.42
2024-02-13 14:00:00+01:00,97.37,97.37
2024-02-13 14:15:00+01:00,41.58,41.58
2024-02-13 14:30:00+01:00,45.17,45.17
2024-02-13 14:45:00+01:00,37.1,37.1
2024-02-13 15:00:00+01:00,-26.73,-26.73
2024-02-13 15:15:00+01:00,-35.48,-35.48
2024-02-13 15:30:00+01:00,21.14,21.14
2024-02-13 15:45:00+01:00,41.61,41.61
2024-02-13 16:00:00+01:00,8.85,8.85
2024-02-13 16:15:00+01:00,14.01,14.01
2024-02-13 16:30:00+01:00,43.96,43.96
2024-02-13 16:45:00+01:00,101.5,101.5
2024-02-13 17:00:00+01:00,50.68,50.68
2024-02-13 17:15:00+01:00,56.03,56.03
2024-02-13 17:30:00+01:00,45.51,45.51
2024-02-13 17:45:00+01:00,47.09,47.09
2024-02-13 18:00:00+01:00,45.79,45.79
2024-02-13 18:15:00+01:00,47.11,47.11
2024-02-13 18:30:00+01:00,47.0,47.0
2024-02-13 18:45:00+01:00,47.19,47.19
2024-02-13 19:00:00+01:00,113.31,113.31
2024-02-13 19:15:00+01:00,47.34,47.34
2024-02-13 19:30:00+01:00,97.0,97.0
2024-02-13 19:45:00+01:00,47.36,47.36
2024-02-13 20:00:00+01:00,108.42,108.42
2024-02-13 20:15:00+01:00,47.61,47.61
2024-02-13 20:30:00+01:00,44.12,44.12
2024-02-13 20:45:00+01:00,46.07,46.07
2024-02-13 21:00:00+01:00,-5.29,-5.29
2024-02-13 21:15:00+01:00,-44.26,-44.26
2024-02-13 21:30:00+01:00,-133.28,-133.28
2024-02-13 21:45:00+01:00,-20.15,-20.15
2024-02-13 22:00:00+01:00,113.39,113.39
2024-02-13 22:15:00+01:00,109.4,109.4
2024-02-13 22:30:00+01:00,110.61,110.61
2024-02-13 22:45:00+01:00,100.0,100.0
2024-02-13 23:00:00+01:00,104.76,104.76
2024-02-13 23:15:00+01:00,102.08,102.08
2024-02-13 23:30:00+01:00,23.66,23.66
2024-02-13 23:45:00+01:00,22.21,22.21
2024-02-14 00:00:00+01:00,22.16,22.16
2024-02-14 00:15:00+01:00,96.26,96.26
2024-02-14 00:30:00+01:00,62.6,62.6
2024-02-14 00:45:00+01:00,57.68,57.68
2024-02-14 01:00:00+01:00,107.7,107.7
2024-02-14 01:15:00+01:00,107.44,107.44
2024-02-14 01:30:00+01:00,81.92,81.92
2024-02-14 01:45:00+01:00,87.88,87.88
2024-02-14 02:00:00+01:00,35.72,35.72
2024-02-14 02:15:00+01:00,-38.64,-38.64
2024-02-14 02:30:00+01:00,-71.56,-71.56
2024-02-14 02:45:00+01:00,11.71,11.71
2024-02-14 03:00:00+01:00,94.21,94.21
2024-02-14 03:15:00+01:00,102.51,102.51
2024-02-14 03:30:00+01:00,100.34,100.34
2024-02-14 03:45:00+01:00,104.24,104.24
2024-02-14 04:00:00+01:00,92.46,92.46
2024-02-14 04:15:00+01:00,92.98,92.98
2024-02-14 04:30:00+01:00,98.82,98.82
2024-02-14 04:45:00+01:00,93.38,93.38
2024-02-14 05:00:00+01:00,98.07,98.07
2024-02-14 05:15:00+01:00,95.3,95.3
2024-02-14 05:30:00+01:00,90.8,90.8
2024-02-14 05:45:00+01:00,-17.91,-17.91
2024-02-14 06:00:00+01:00,100.75,100.75
2024-02-14 06:15:00+01:00,96.23,96.23
2024-02-14 06:30:00+01:00,107.64,107.64
2024-02-14 06:45:00+01:00,108.13,108.13
2024-02-14 07:00:00+01:00,130.63,130.63
2024-02-14 07:15:00+01:00,127.41,127.41
2024-02-14 07:30:00+01:00,126.75,126.75
2024-02-14 07:45:00+01:00,123.91,123.91
2024-02-14 08:00:00+01:00,111.98,111.98
2024-02-14 08:15:00+01:00,125.44,125.44
2024-02-14 08:30:00+01:00,125.39,125.39
2024-02-14 08:45:00+01:00,101.98,101.98
2024-02-14 09:00:00+01:00,112.62,112.62
2024-02-14 09:15:00+01:00,20.13,20.13
2024-02-14 09:30:00+01:00,96.96,96.96
2024-02-14 09:45:00+01:00,104.76,104.76
2024-02-14 10:00:00+01:00,54.62,54.62
2024-02-14 10:15:00+01:00,45.54,45.54
2024-02-14 10:30:00+01:00,51.87,51.87
2024-02-14 10:45:00+01:00,24.92,24.92
2024-02-14 11:00:00+01:00,6.9,6.9
2024-02-14 11:15:00+01:00,-14.39,-14.39
2024-02-14 11:30:00+01:00,29.94,29.94
2024-02-14 11:45:00+01:00,12.41,12.41
2024-02-14 12:00:00+01:00,121.04,121.04
2024-02-14 12:15:00+01:00,122.05,122.05
2024-02-14 12:30:00+01:00,55.6,55.6
2024-02-14 12:45:00+01:00,43.13,43.13
2024-02-14 13:00:00+01:00,107.94,107.94
2024-02-14 13:15:00+01:00,104.71,104.71
2024-02-14 13:30:00+01:00,123.19,123.19
2024-02-14 13:45:00+01:00,116.62,116.62
2024-02-14 14:00:00+01:00,114.5,114.5
2024-02-14 14:15:00+01:00,114.23,114.23
